일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/07/29","538000","5000","0.94","535000","544000","528000","60459","32425691000","10152060000000","18870000"
"2021/07/28","533000","-5000","-0.93","535000","542000","528000","83191","44418865000","10057710000000","18870000"
"2021/07/27","538000","-3000","-0.55","539000","552000","534000","104190","56255737000","10152060000000","18870000"
"2021/07/26","541000","2000","0.37","540000","555000","533000","103067","56182397000","10208670000000","18870000"
"2021/07/23","539000","29000","5.69","519000","550000","518000","155324","83673225000","10170930000000","18870000"
"2021/07/22","510000","0","0.00","517000","531000","502000","133925","69045686000","9623700000000","18870000"
"2021/07/21","510000","31500","6.58","486000","512000","481500","170657","85981202000","9623700000000","18870000"
"2021/07/20","478500","5500","1.16","475500","493000","474000","133485","64566224000","9029295000000","18870000"
"2021/07/19","473000","-16000","-3.27","480000","485000","468000","110544","52521923000","8925510000000","18870000"
"2021/07/16","489000","-6000","-1.21","490000","500000","486000","76391","37587830000","9227430000000","18870000"
"2021/07/15","495000","17500","3.66","486000","497500","475500","201802","98613513500","9340650000000","18870000"
"2021/07/14","477500","47500","11.05","451000","486000","450000","460271","215856157500","9010425000000","18870000"
"2021/07/13","430000","1000","0.23","432500","433000","429000","48717","20993259500","8114100000000","18870000"
"2021/07/12","429000","2500","0.59","428500","433500","428000","37423","16115343000","8095230000000","18870000"
"2021/07/09","426500","-7500","-1.73","434000","434000","423000","56007","23928581500","8048055000000","18870000"
"2021/07/08","434000","-2000","-0.46","433500","442500","433000","50482","22071788000","8189580000000","18870000"
"2021/07/07","436000","-500","-0.11","432500","436500","431000","21300","9238003000","8227320000000","18870000"
"2021/07/06","436500","2000","0.46","436500","438000","431000","25820","11233307500","8236755000000","18870000"
"2021/07/05","434500","3000","0.70","432500","437500","431500","24303","10569256000","8199015000000","18870000"
"2021/07/02","431500","1500","0.35","430500","434500","430000","22535","9755917500","8142405000000","18870000"
"2021/07/01","430000","-1500","-0.35","433000","433500","429500","23831","10267110500","8114100000000","18870000"
"2021/06/30","431500","-5000","-1.15","436000","436500","431500","32490","14051746500","8142405000000","18870000"
"2021/06/29","436500","-3500","-0.80","440000","444500","435500","24715","10823301000","8236755000000","18870000"
"2021/06/28","440000","-5000","-1.12","445000","446500","437000","29309","12940663500","8302800000000","18870000"
"2021/06/25","445000","10000","2.30","436000","445500","436000","55614","24645055500","8397150000000","18870000"
"2021/06/24","435000","4500","1.05","430000","436500","429500","27426","11913483000","8208450000000","18870000"
"2021/06/23","430500","500","0.12","430500","432000","427000","28247","12144176500","8123535000000","18870000"
"2021/06/22","430000","6500","1.53","424500","431000","424500","28598","12268787500","8114100000000","18870000"
"2021/06/21","423500","-10500","-2.42","433000","433500","422000","65637","27932743500","7991445000000","18870000"
"2021/06/18","434000","-500","-0.12","432500","438000","432000","37286","16213618000","8189580000000","18870000"
"2021/06/17","434500","-4500","-1.03","439000","439500","433500","42184","18366902500","8199015000000","18870000"
"2021/06/16","439000","-2000","-0.45","440500","443500","438500","31092","13686283000","8283930000000","18870000"
"2021/06/15","441000","3500","0.80","438500","444000","434000","36290","16034455500","8321670000000","18870000"
"2021/06/14","437500","1000","0.23","437500","440000","435000","24220","10609533000","8255625000000","18870000"
"2021/06/11","436500","1000","0.23","436000","438500","433000","27139","11856922000","8236755000000","18870000"
"2021/06/10","435500","5500","1.28","430000","436000","428000","62439","27095190000","8217885000000","18870000"
"2021/06/09","430000","-6000","-1.38","436000","436000","429000","36419","15704644000","8114100000000","18870000"
"2021/06/08","436000","-500","-0.11","437000","437500","434000","32118","13996161500","8227320000000","18870000"
"2021/06/07","436500","-3500","-0.80","440500","443000","435500","36736","16079994500","8236755000000","18870000"
"2021/06/04","440000","-1000","-0.23","440500","441000","436500","44726","19620532000","8302800000000","18870000"
"2021/06/03","441000","-4500","-1.01","447500","448000","440500","54651","24178962000","8321670000000","18870000"
"2021/06/02","445500","-2000","-0.45","448000","451000","445000","53776","24097716500","8406585000000","18870000"
"2021/06/01","447500","-4000","-0.89","451500","455000","445000","60587","27170140000","8444325000000","18870000"
"2021/05/31","451500","-9500","-2.06","454000","460500","451500","47993","21774375000","8519805000000","18870000"
"2021/05/28","461000","9500","2.10","456000","463000","452000","46582","21392677500","8699070000000","18870000"
"2021/05/27","451500","-1500","-0.33","453500","457500","450500","51516","23304645500","8519805000000","18870000"
"2021/05/26","453000","-11500","-2.48","464500","467000","450000","55747","25358701000","8548110000000","18870000"
"2021/05/25","464500","3000","0.65","462000","469000","460000","30504","14140262000","8765115000000","18870000"
"2021/05/24","461500","-2500","-0.54","464000","466500","457000","33266","15410745000","8708505000000","18870000"
"2021/05/21","464000","-4000","-0.85","467000","469000","453500","48890","22503193000","8755680000000","18870000"
"2021/05/20","468000","-9500","-1.99","470000","474500","460500","64478","30151932000","8831160000000","18870000"
"2021/05/18","477500","22500","4.95","460000","477500","458500","69019","32411910000","9010425000000","18870000"
"2021/05/17","455000","-4000","-0.87","458500","463000","448000","70185","31887619000","8585850000000","18870000"
"2021/05/14","459000","-10500","-2.24","469000","476000","455500","90025","41402498000","8661330000000","18870000"
"2021/05/13","469500","-9000","-1.88","474000","486500","466000","108507","51359380500","8859465000000","18870000"
"2021/05/12","478500","-3000","-0.62","486500","490500","471500","111929","53632529000","9029295000000","18870000"
"2021/05/11","481500","7500","1.58","472000","491000","470000","145398","69961866000","9085905000000","18870000"
"2021/05/10","474000","18500","4.06","459500","479500","458500","119166","56187840000","8944380000000","18870000"
"2021/05/07","455500","-8500","-1.83","462000","465000","450500","82547","37647038000","8595285000000","18870000"
"2021/05/06","464000","20500","4.62","448000","467000","443000","125707","57792255500","8755680000000","18870000"
"2021/05/04","443500","1000","0.23","448500","450500","438500","67084","29720141000","8368845000000","18870000"
"2021/05/03","442500","-3500","-0.78","450000","457500","442000","77265","34655940000","8349975000000","18870000"
"2021/04/30","446000","-8500","-1.87","452000","465500","446000","136918","62264982500","8416020000000","18870000"
"2021/04/29","454500","27500","6.44","424000","464000","422500","313326","141303548500","8576415000000","18870000"
"2021/04/28","427000","-7500","-1.73","438000","438000","425000","63979","27381680000","8057490000000","18870000"
"2021/04/27","434500","-3500","-0.80","440500","441000","431000","59398","25854182000","8199015000000","18870000"
"2021/04/26","438000","-1000","-0.23","438500","439000","429500","60090","26096573500","8265060000000","18870000"
"2021/04/23","439000","2000","0.46","437000","441000","430500","88849","38937347500","8283930000000","18870000"
"2021/04/22","437000","19000","4.55","420000","438000","417500","144277","62192457500","8246190000000","18870000"
"2021/04/21","418000","-500","-0.12","418000","425500","415500","66092","27745344500","7887660000000","18870000"
"2021/04/20","418500","-1500","-0.36","420000","420500","417000","30871","12925220500","7897095000000","18870000"
"2021/04/19","420000","-1500","-0.36","422000","424000","417000","42742","17917363500","7925400000000","18870000"
"2021/04/16","421500","3500","0.84","423000","424000","419000","74919","31614318000","7953705000000","18870000"
"2021/04/15","418000","5000","1.21","414500","418500","413000","50291","20915129500","7887660000000","18870000"
"2021/04/14","413000","-4500","-1.08","417500","417500","412500","47518","19658055500","7793310000000","18870000"
"2021/04/13","417500","4500","1.09","413000","417500","412500","40017","16619474500","7878225000000","18870000"
"2021/04/12","413000","1000","0.24","410500","413500","410500","26759","11025644500","7793310000000","18870000"
"2021/04/09","412000","1000","0.24","410000","414000","409500","28987","11932867500","7774440000000","18870000"
"2021/04/08","411000","-2500","-0.60","410500","415000","410000","49716","20473757000","7755570000000","18870000"
"2021/04/07","413500","9000","2.22","406500","415000","406500","61954","25497697500","7802745000000","18870000"
"2021/04/06","404500","-2000","-0.49","407000","410000","404500","30925","12579145500","7632915000000","18870000"
"2021/04/05","406500","1000","0.25","405500","407000","403000","19213","7784648000","7670655000000","18870000"
"2021/04/02","405500","500","0.12","405000","408000","404500","28676","11639805000","7651785000000","18870000"
"2021/04/01","405000","-3500","-0.86","406500","409000","403500","38593","15671218500","7642350000000","18870000"
"2021/03/31","408500","2000","0.49","405000","410000","404000","41692","16997632000","7708395000000","18870000"
"2021/03/30","406500","-3000","-0.73","409500","410000","405500","30618","12454797500","7670655000000","18870000"
"2021/03/29","409500","4000","0.99","407000","409500","403500","32702","13307506500","7727265000000","18870000"
"2021/03/26","405500","4500","1.12","402000","408000","401500","34773","14092548500","7651785000000","18870000"
"2021/03/25","401000","-1500","-0.37","402000","404500","400500","38119","15324000000","7566870000000","18870000"
"2021/03/24","402500","-3500","-0.86","406000","408500","401000","45201","18238244500","7595175000000","18870000"
"2021/03/23","406000","1500","0.37","405000","408000","405000","37572","15254713500","7661220000000","18870000"
"2021/03/22","404500","2500","0.62","407000","408000","402000","35056","14189778660","7632915000000","18870000"
"2021/03/19","402000","-9500","-2.31","406000","407000","402000","67989","27448948000","7585740000000","18870000"
"2021/03/18","411500","-500","-0.12","413000","413000","409000","40741","16751823000","7765005000000","18870000"
"2021/03/17","412000","8000","1.98","405000","413500","400000","56484","23006969500","7774440000000","18870000"
"2021/03/16","404000","500","0.12","403500","407000","403500","29978","12129943000","7623480000000","18870000"
"2021/03/15","403500","0","0.00","404000","405500","400500","26375","10632063500","7614045000000","18870000"
"2021/03/12","403500","1000","0.25","403000","405000","400000","61597","24746364000","7614045000000","18870000"
"2021/03/11","402500","500","0.12","400000","405000","398500","67077","26966984000","7595175000000","18870000"
"2021/03/10","402000","4500","1.13","401000","403000","398000","45413","18193160500","7585740000000","18870000"
"2021/03/09","397500","-6000","-1.49","406000","406500","394500","66019","26324447500","7500825000000","18870000"
"2021/03/08","403500","-3500","-0.86","408500","410500","401500","44896","18203269500","7614045000000","18870000"
"2021/03/05","407000","-1000","-0.25","406500","408500","402000","42589","17247817500","7680090000000","18870000"
"2021/03/04","408000","-4000","-0.97","405500","412500","405000","48889","19990896500","7698960000000","18870000"
"2021/03/03","412000","5000","1.23","407000","412500","405500","42352","17351855500","7774440000000","18870000"
"2021/03/02","407000","3500","0.87","408500","412000","405500","61635","25141787000","7680090000000","18870000"
"2021/02/26","403500","-12500","-3.00","410500","411000","402500","114464","46400592000","7614045000000","18870000"
"2021/02/25","416000","500","0.12","420000","423500","413500","72277","30216987000","7849920000000","18870000"
"2021/02/24","415500","-17500","-4.04","433500","434000","415000","82728","34936932500","7840485000000","18870000"
"2021/02/23","433000","4500","1.05","433500","438500","425500","122437","53051281000","8170710000000","18870000"
"2021/02/22","428500","15000","3.63","417500","434000","414000","142559","60687232000","8085795000000","18870000"
"2021/02/19","413500","-1500","-0.36","416000","421000","411000","63604","26393183500","7802745000000","18870000"
"2021/02/18","415000","-7000","-1.66","422000","422500","415000","56478","23588577000","7831050000000","18870000"
"2021/02/17","422000","500","0.12","425000","425000","417500","72028","30344775000","7963140000000","18870000"
"2021/02/16","421500","6500","1.57","419000","431000","416000","189695","80157409660","7953705000000","18870000"
"2021/02/15","415000","2000","0.48","417500","417500","413500","54550","22644251024","7831050000000","18870000"
"2021/02/10","413000","-2000","-0.48","416500","417000","411000","45924","18986836500","7793310000000","18870000"
"2021/02/09","415000","2500","0.61","417000","419500","413500","48831","20291743500","7831050000000","18870000"
"2021/02/08","412500","-2000","-0.48","415500","419000","412500","55277","22961804000","7783875000000","18870000"
"2021/02/05","414500","5500","1.34","409500","415000","408500","70392","28963186000","7821615000000","18870000"
"2021/02/04","409000","-11500","-2.73","420500","421000","407500","113326","46499234500","7717830000000","18870000"
"2021/02/03","420500","-6500","-1.52","420000","425500","418000","84315","35513520500","7934835000000","18870000"
"2021/02/02","427000","-6500","-1.50","450000","450000","423000","151149","65539481000","8057490000000","18870000"
"2021/02/01","433500","27500","6.77","420500","434000","411000","182305","77693475500","8180145000000","18870000"
"2021/01/29","406000","2000","0.50","408500","413000","403000","100957","41092145500","7661220000000","18870000"
"2021/01/28","404000","-7500","-1.82","403000","408500","402000","61306","24830262500","7623480000000","18870000"
"2021/01/27","411500","-2000","-0.48","417000","418500","411000","48300","19990810000","7765005000000","18870000"
"2021/01/26","413500","-15000","-3.50","429000","429000","413500","101968","42811185000","7802745000000","18870000"
"2021/01/25","428500","1500","0.35","427000","432500","422500","54619","23383389500","8085795000000","18870000"
"2021/01/22","427000","-8500","-1.95","431000","438000","427000","85216","36727854000","8057490000000","18870000"
"2021/01/21","435500","15500","3.69","422500","437000","416500","135895","58342508000","8217885000000","18870000"
"2021/01/20","420000","2000","0.48","416500","420000","411000","67117","27946341000","7925400000000","18870000"
"2021/01/19","418000","11000","2.70","411000","420000","410500","60695","25254185500","7887660000000","18870000"
"2021/01/18","407000","-5500","-1.33","408500","415000","405500","52583","21498633000","7680090000000","18870000"
"2021/01/15","412500","-8000","-1.90","423000","425000","412500","88594","36950650500","7783875000000","18870000"
"2021/01/14","420500","-2500","-0.59","426000","427000","419500","80513","33939413500","7934835000000","18870000"
"2021/01/13","423000","4500","1.08","419000","425000","415000","72260","30420681500","7982010000000","18870000"
"2021/01/12","418500","-3000","-0.71","423000","423000","412000","85062","35427155500","7897095000000","18870000"
"2021/01/11","421500","-18000","-4.10","432000","433500","416000","198304","83984265844","7953705000000","18870000"
"2021/01/08","439500","-3000","-0.68","452000","452000","438000","107911","47707311000","8293365000000","18870000"
"2021/01/07","442500","3000","0.68","446000","449000","437000","123722","55075946500","8349975000000","18870000"
"2021/01/06","439500","-12500","-2.77","452500","455000","432000","179734","79736994000","8293365000000","18870000"
"2021/01/05","452000","51000","12.72","403000","454000","403000","403605","174839309500","8529240000000","18870000"
"2021/01/04","401000","-500","-0.12","404000","404000","397000","57810","23158135500","7566870000000","18870000"
"2020/12/30","401500","-1500","-0.37","402500","403000","397000","62337","24926081500","7576305000000","18870000"
"2020/12/29","403000","-13000","-3.13","406000","407000","401500","66995","27029322500","7604610000000","18870000"
"2020/12/28","416000","3000","0.73","415500","416000","409500","71771","29631655000","7849920000000","18870000"
"2020/12/24","413000","500","0.12","412500","414500","408500","147733","60995628500","7793310000000","18870000"
"2020/12/23","412500","-1000","-0.24","411000","414500","402000","46222","18862245000","7783875000000","18870000"
"2020/12/22","413500","-9500","-2.25","417000","420000","410000","62437","25947279000","7802745000000","18870000"
"2020/12/21","423000","17500","4.32","405500","423000","400000","100060","41453997000","7982010000000","18870000"
"2020/12/18","405500","-1500","-0.37","408500","411000","402500","61889","25153497500","7651785000000","18870000"
"2020/12/17","407000","7500","1.88","399500","407500","396500","62061","24888265000","7680090000000","18870000"
"2020/12/16","399500","1500","0.38","400000","400500","398500","36470","14562924000","7538565000000","18870000"
"2020/12/15","398000","4000","1.02","395500","398000","393000","49153","19455552500","7510260000000","18870000"
"2020/12/14","394000","2000","0.51","392000","396500","391500","57887","22816023000","7434780000000","18870000"
